
LTE, WiMAX, HSPA+, 3G, GSM information by country (February 12, 2014)*:

Brazil 	900 	1800 	1900 	850 	3G 1900/2100, 3G 850 	TIM, Telefonica, Claro, Oi 4G LTE licenses in Brazil
British Virgin Islands 	900 	1800 	1900 	850
Brunei Darussalam 	900 	  	  	  	3G 2100 	4G LTE DST
Bulgaria 	900 	1800 	  	  	3G 900/2100 	4G LTE M-Tel
Burkina Faso 	900 	  	  	 
Burma (Myanmar) 	900 	  	  	  	Ooredoo 3G in 2014 	
Burundi 	900 	1800 	  	  	3G Econet
Cambodia 	900 	1800 	  	  	3G 2100 	4G LTE Smart Axiata
Cameroon 	900 	  	  	  	  	4G Africa / Alvarion
Canada 	  	  	1900 	850 	3G 850/2100, 3G 850/1900, 3G 1700 	4G LTE Bell Canada; Rogers LTE; Rogers 4G HSPA+
Cape Verde 	900 	1800 	  	 
Cayman Islands 	900 	1800 	1900 	850
Central African Republic 	900 	1800 	  	 
Chad 	900 	  	  	 
Chile 	  	  	1900 	850 	3G 850, 3G 1900, 3G 1700/2100 	4G LTE Movistar, Entel, Claro.
China 	900 	  	  	  	3G 2100
China, Hong Kong (SAR) 	900 	1800 	  	  	3G 2100
China, Macau (SAR) 	900 	1800 	  	  	3G 2100
Colombia 	  	  	1900 	850 	3G 850/1900, 3G 2100 	4G LTE Movistar, 4G LTE Tigo
Comoros 	900 	1800 	  	  	
Congo, Democratic Republic 	900 	1800 	  	 
Congo, Republic of the 	900 	1800 	  	  	3G Bharti Airtel HSPA+;
Cook Islands 	900 	  	  	 
Costa Rica 	  	1800 	  	850 	3G 850, 3G 2100
Cote d'Ivoire 	900 	1800 	  	 
Croatia 	900 	1800 	  	  	3G 2100 	4G LTE Hrvatski Telekom
Cuba 	900 	  	  	 
Cyprus 	900 	1800 	  	  	3G 2100
Czech Republic 	900 	1800 	  	  	3G 2100 	4G LTE Telefonica, 4G LTE Cisco ASR 5000 T-Mobile
Denmark 	900 	1800 	  	  	3G 2100 	4G TeliaSonera
Diego Garcia 	900 	  	  	 
Djibouti 	900 	  	  	 
Dominica 	900 	  	1900 	850
Dominican Republic 	900 	1800 	1900 	850 	3G 850 	4G LTE France Telecom-Orange
East Timor (Timor-Leste) 	900 	  	  	 
Ecuador 	  	  	1900 	850 	3G 850 	4G LTE Alcatel-Lucent and CNT
Egypt 	900 	1800 	  	  	3G 2100
El Salvador 	900 	  	1900 	850 	3G 1900, 3G 850, 3G 900
Equatorial Guinea 	900 	1800 	  	 
Eritrea 	900 	1800 	  	 
Estonia 	900 	1800 	  	  	3G 2100 	4G TeliaSonera
Ethiopia 	900 	  	  	 
Falkland Islands (Islas Malvinas) 	900 	  	  	 
Faroe Islands 	900 	1800 	  	  	3G 900/2100
Fiji 	900 	  	  	  	3G 900 	4G WiMAX
Finland 	900 	1800 	  	  	3G 900/2100 	4G TeliaSonera, Elisa, DNA
France 	900 	1800 	  	  	3G 900/2100 	4G LTE SFR, 4G LTE Orange; DC HSPA+ (H+); 4G LTE Bouygues Telecom
French Polynesia 	900 	  	  	  	3G 2100
French Guiana (French West Indies) 	900 	1800 	  	 
French West Indies 	900 	1800 	  	 
Gabon 	900 	1800 	  	 
Gambia 	900 	1800 	  	  	3G 900/2100 	4G WiMAX Alvarion, 4G WiMAX Airspan
Gaza Strip / West Bank 	900 	1800 	  	 
Georgia 	900 	1800 	  	  	3G 2100
Germany 	900 	1800 	  	  	3G 2100 	4G LTE Telekom / Vodafone
Ghana 	900 	1800 	  	  	  	4G LTE Alcatel-Lucent and Surfline in Q1 2014
Gibraltar 	900 	1800 	  	  	3G 2100
Greece 	900 	1800 	  	  	3G 2100 	4G LTE COSMOTE (Athens and Thessaloniki)
Greenland 	900 	  	  	  	3G/HSPA+ 900 MHz 	4G Tele-Post Greenland (Nuuk) starts on 01/01/2014
Grenada 	900 	1800 	  	850
Guadeloupe (French West Indies) 	900 	1800 	  	 
Guam 	  	  	1900 	850 	3G 850
Guatemala 	900 	  	1900 	850 	3G 1900
Guernsey 	900 	1800 	  	850 	3G 2100
Guinea 	900 	1800 	  	 
Guinea-Bissau 	900 	1800 	  	 
Guyana 	900 	1800 	  	 
Haiti 	900 	1800 	  	850 	3G 2100
Holy See (Vatican City) 	900 	1800 	  	  	3G 2100
Honduras 	  	  	1900 	850 	3G 1900
Hong Kong 	900 	1800 	  	  	3G 850/900/2100 	4G 1800/2600
Hungary 	900 	1800 	  	  	3G 2100 	4G LTE Telenor, Magyar
Iceland 	900 	1800 	  	  	3G 2100 	4G LTE Nova
India 	900 	1800 	  	  	3G 2100 BSNL / MTNL 	4G Airtel TD-LTE in Bangalore, Kolkata
Indonesia 	900 	1800 	  	  	3G 2100
Iran 	900 	1800 	  	  	3G 2100
Iraq 	900 	  	  	  	3G MobiTel
Ireland 	900 	1800 	  	  	3G 2100
Isle of Man 	900 	1800 	  	  	3G 2100
Israel 	900 	1800 	  	  	3G 850/2100
Italy 	900 	1800 	  	  	3G 2100 	4G LTE Vodafone, TIM, 3 Italia
Jamaica 	900 	1800 	1900 	850 		Sprint WiMax 4G/ Digicel and Global Mobile
Japan 	  	  	  	  	3G 1700/2100 	UQ Communications 4G WiMax; NTT DoCoMo;
Jersey 	900 	1800 	  	  	3G 2100
Jordan 	900 	1800 	  	  	3G 1900/2100 	4G LTE Zain, 4G LTE Umniah; 4G WiMAX (Umniah Umax);
Kazakhstan 	900 	  	  	  	3G TeliaSonera
Kenya 	900 	1800 	  	  	3G 2100
Kiribati 	900 	  	  	 
Korea, North 	  	  	  	  	3G 2100
Korea, South 	  	  	  	  	3G 2100 	SK Telecom / Bell Laboratories
Kuwait 	900 	1800 	  	  	3G 1900/2100 	4G LTE Zain/VIVA/Wataniya
Kyrgyzstan 	900 	1800 	  	  	3G 2100 	4G/LTE Saima Telecom ?
Laos 	900 	1800 	  	  	3G 2100 	4G LTE LaoTel / Beeline
Latvia 	900 	1800 	  	  	3G 2100 	4G TeliaSonera
Lebanon 	900 	  	  	  	3G 2100
Lesotho 	900 	  	  	 
Liberia 	900 	1800 	  	  	  	Cellcom 4G HSPA+
Libya 	900 	1800 	  	  	3G Libyana
Liechtenstein 	900 	1800 	  	  	3G 2100
Lithuania 	900 	1800 	  	  	3G 2100 	4G TeliaSonera
Luxemburg 	900 	1800 	  	  	3G 2100
Macau (SAR) 	900 	1800 	  	  	3G 2100
Macedonia 	900 	1800 	  	  	3G 2100, 3G 1900
Madagascar 	900 	1800 	  	  	3G Telecom Malagasy
Malawi 	900 	1800 	  	  	3G Bharti Airtel
Malaysia 	900 	1800 	  	  	3G 2100 	4G LTE Maxis
Maldives 	900 	  	  	  	3G 2100
Mali 	900 	  	  	 
Malta 	900 	1800 	  	  	3G 2100
Marshall Islands 	900 	1800 	  	 
Martinique (French West Indies) 	900 	1800 	  	 
Mauritania 	900 	1800 	  	  	3G 2100
Mauritius 	900 	  	  	  	3G 2100
Mayotte 	900 	1800 	  	 
Mexico 	  	  	1900 	850 	3G 1700/2100, 3G 850/1900 	4G LTE Telcel, Iusacell 4G HSPA+
Micronesia 	900 	  	  	 
Moldova 	900 	  	  	  	3G 1900/2100 MoldTelekom 	4G LTE Orange / Moldcell
Monaco 	900 	  	  	  	3G 2100
Mongolia 	900 	1800 	  	  	3G 1900/2100
Montenegro 	900 	1800 	  	  	3G 2100 	4G LTE Telenor
Montserrat 	  	  	  	850
Morocco 	900 	1800 	  	  	3G 2100
Mozambique 	900 	1800 	  	  	3G 2100
Myanmar (Burma) 	900 	  	  	  	
Namibia 	900 	1800 	  	  	3G Telecom Namibia 	4G LTE MTC Namibia
Nauru 	900 	1800 	  	  	3G 2100
Nepal 	900 	1800 	  	  	3G Ncell base camp of Mount Everest-
5,380 m (17,700 ft) 	Airspan 4G ?
Netherlands 	900 	1800 	  	  	3G 2100 	4G LTE KPN, 4G LTE Vodafone
Netherlands Antilles 	900 	1800 	  	 
New Caledonia 	900 	  	  	 
New Zealand 	900 	1800 	  	  	3G 850, 3G 900/2100 	4G LTE Vodafone, testing 4G LTE Telecom NZ
Nicaragua 	  	  	1900 	850 	3G 850 	Yota 4G WiMAX
Niger 	900 	1800 	  	 
Nigeria 	900 	1800 	  	  	3G 2100 	4G WiMAX Mobitel Nigeria
Niue 	900 	  	  	 
Norfolk Island 	900 	  	  	 
Northern Mariana Islands 	  	  	1900 	850
Norway 	900 	1800 	  	  	3G 2100 	4G TeliaSonera, 4G LTE Telenor
Oman 	900 	  	  	  	3G Nawras 	Nawras WiMAX; testing 4G LTE Nawras
Pakistan 	900 	1800 	  	 
Palau 	900 	1800 	  	 
Panama 	  	  	1900 	850 		Claro 4G HSPA+
Papua New Guinea 	900 	  	  	  	3G 900
Paraguay 	  	  	1900 	850 	3G 850/1900
Peru 	  	  	1900 	850 	3G 850/1900 	China Tel /Perusat WiMAX 4G ?
Philippines 	900 	1800 	  	  	3G 850/2100 	4G LTE, Globe HSPA+
Pitcairn Islands 	  	  	  	 
Poland 	900 	1800 	  	  	3G 2100 	LTE Plus GSM/Cyfrowy Polsat, 4G Play HSPA+, LTE/4G Aero2 (non commercial)
Portugal 	900 	1800 	  	  	3G 2100 	4G Vodafone in Lisbon and Porto
Puerto Rico 	  	  	1900 	850 	  	4G LTE AT&T; upcoming 4G Sprint PR/VI / Samsung
Qatar 	900 	1800 	  	  	3G 2100
Reunion 	900 	1800 	  	 
Romania 	900 	1800 	  	  	3G 2100 	4G LTE Vodafone
Russia 	900 	1800 	  	  	3G 2100 	4G LTE Yota in Moscow, St.Petersburg, Sochi, Samara, Novosibirsk, Ufa, Krasnodar and 4G WiMAX Yota
Rwanda 	900 	1800 	  	  	3G 2100
Saint Helena 	C&WSA GSM network to be launch in 2014
Saint Kitts and Nevis 	900 	1800 	1900 	850
Saint Lucia 	900 	1800 	1900 	850
Saint Pierre and Miquelon 	900 	  	  	 
Saint Vincent and the Grenadines 	900 	1800 	  	850
Samoa 	900 	  	  	  	3G 900
San Marino 	900 	1800 	  	 
Sao Tome and Príncipe 	900 	  	  	 
Saudi Arabia 	900 	1800 	  	  	3G 2100 	4G STC, Mobily and Zain Saudi
Senegal 	900 	1800 	  	  	3G Expresso Senegal
Serbia 	900 	1800 	  	  	3G 2100 	Telenor Serbia 4G HSPA+
Seychelles 	900 	1800 	  	  	3G 2100
Sierra Leone 	900 	1800 	  	  	planned 3G 2100
Singapore 	900 	1800 	  	  	3G 2100 	4G LTE SingTel
Slovakia 	900 	1800 	  	  	3G 2100 	4G LTE O2 Telefonica
Slovenia 	900 	1800 	  	  	3G 2100 	4G LTE Si.mobil
Solomon Islands 	900 	1800 	  	 
Somalia 	900 	1800 	  	  	3G 2100
South Africa 	900 	1800 	  	  	3G 900/2100 	4G LTE Vodacom and 4G LTE MTN in Johannesburg, Cape Town; 8ta LTE trials
South Sudan 	900 	1800 	  	  	3G 2100
South Georgia and the South Sandwich Islands 	  	  	  	 
Spain 	900 	1800 	  	  	3G 2100 	4G LTE Vodafone
Sri Lanka 	900 	1800 	  	  	3G 2100 	4G LTE Dialog, Mobitel; Etisalat HSPA+
Sudan 	900 	1800 	  	  	3G 2100
Suriname 	900 	1800 	  	 
Swaziland 	900 	1800 	  	  	3G 2100
Sweden 	900 	1800 	  	  	3G 2100 	4G TeliaSonera
Switzerland 	900 	1800 	  	  	3G 2100 	4G LTE Swisscom, 4G LTE Orange; 4G LTE Sunrise
Syria 	900 	1800 	  	  	3G MTN and Syriatel
Taiwan 	900 	1800 	  	  	3G 2100 	Taiwan WiMax 4G Network
Tajikistan 	900 	1800 	  	  	3G 2100 	4G LTE Spectrum
Tanzania 	900 	1800 	  	  	3G/HSDPA 	4G LTE Smile Tanzania / Vodacom 	
Thailand 	900 	1800 	  	  	3G 850/2100 	4G LTE Truemove, 4G HSPA+; AIS + TOT 4G Trail
Timor-Leste (East Timor) 	900 	  	  	 
Togo 	900 	  	  	 
Tokelau 	  	  	  	 
Tonga 	900 	  	  	  	TCC 3G
Trinidad and Tobago 	  	1800 	1900 	850 	  	4G HSPA+ bmobile
Tunisia 	900 	1800 	  	  	3G 2100
Turkey 	900 	1800 	  	  	3G 2100
Turkmenistan 	900 	1800 	  	  	3G 2100
Turks and Caicos Islands 	900 	1800 	1900 	850 	3G 850
Tuvalu 	  	  	  	 
Uganda 	900 	1800 	  	  	3G 2100
Ukraine 	900 	1800 	  	  	3G 2100
United Arab Emirates 	900 	1800 	  	  	3G 2100
United Kingdom 	900 	1800 	  	  	3G 2100 	4G EE "Everything Everywhere"; 4G Vodafone some cities; 4G O2 some cities
U S A 	  	  	1900 	850 	3G 850/1900, 3G 1700/2100 	Sprint 4G LTE; Sprint Clearwire WiMAX; MetroPCS 4G LTE; Verizon USA 4G; T-Mobile 4G; AT&T 4G (HSPA+ and LTE)
Uruguay 	900 	1800 	1900 	850 	3G Ancel 2100, Movistar 3G 1900, Claro 3g 1900 	Alcatel-Lucent 4G LTE
Uzbekistan 	900 	1800 	  	  	3G 2100 	4G UCell/ZTE
Vanuatu 	900 	  	  	  	3G 900
Venezuela 	900 	1800 	  	850 	3G Digitel/Movistar/Movilnet
Vietnam 	900 	1800 	  	  	3G 2100
Virgin Islands (USA) 	  	  	1900 	850
Wallis and Futuna 	  	  	  	 
West Bank / Gaza Strip 	900 	1800 	  	 
Western Sahara 	  	  	  	 
Yemen 	900 	  	  	  	Yemen Mobile 3G CDMA
Zambia 	900 	  	  	  	3G Zamtel 	license 4G LTE Massnet
Zimbabwe 	900 	  	  	  	3G 2100

Country / Territory	900	1800	1900	850	3G	4G

* Note - This data is current as of February 12, 2014 and is by no means authoritative.
This data should be used as reference/guideline. 
